X4EVERDROP,X1SEX,X1RACE,X1STAGE,X1CONTROL,X1SES_U,X1SCHOOLENG,X1SCHOOLBEL,X1SCHOOLCLI,X1TXMTSCOR,X1REGION,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCIID,X1SCIUTI,X1SCIEFF,X1SCIINT,X1PAREDEXPCT,X1STUEDEXPCT,X1PROBLEM,S1MSCORE,y_pred_prob
0,1,"White, non-Hispanic",14,Public,0.7579,-0.52,0.55,0.16,45.315,Northeast,0.6,1.31,0.1,-0.66,0.27,0.1,0.67,0.5,6,2,-1.67180999419758,3.0,0.4805600941181183
0,1,"White, non-Hispanic",15,Public,0.0327,-0.2,-0.43,-1.77,45.285,Midwest,-1.13,0.34,-0.27,-0.84,2.15,0.66,1.83,0.61,2,2,0.2588796043194,2.0,0.7921256422996521
0,0,"White, non-Hispanic",14,Public,0.6336,0.71,0.21,-2.33,54.8912,West,-0.57,-0.13,0.1,0.12,-0.33,0.28,-0.49,-0.3,2,8,-1.16484334083077,4.8,0.3613789975643158
0,1,"White, non-Hispanic",14,Public,0.4643,0.71,1.26,-0.22,58.396,South,0.6,1.31,0.1,2.08,-0.33,0.71,1.53,1.31,8,8,-1.18646961067029,3.6,0.34610387682914734
0,1,"White, non-Hispanic",15,Public,-0.2025,-2.48,0.21,-0.38,47.0905,South,0.03,-1.27,0.1,-1.31,-0.33,-0.33,0.25,0.16,6,2,-0.756600533275629,4.8,0.617774248123169
0,1,"Hispanic, race specified",14,Public,-0.7481,0.71,0.65,-0.35,52.002,Midwest,-0.57,1.31,-0.17,0.19,-0.33,1.69,-0.05,0.21,8,8,0.247058740017478,2.4,0.47209542989730835
0,1,"White, non-Hispanic",14,Public,0.5185,1.01,-0.05,-2.83,44.6995,Midwest,0.03,-0.7,1.62,-2.11,-0.3,-3.1,0.25,-1.82,10,6,1.52179369499357,3.6,0.33331218361854553
0,1,"White, non-Hispanic",14,Public,0.5271,-0.96,-0.86,-0.11,51.7348,West,0.6,-0.3,-0.17,0.19,1.52,1.69,0.67,1.71,8,6,-0.756600533275629,4.8,0.38814643025398254
0,0,"White, non-Hispanic",14,Catholic or other private,1.3553,0.23,1.0,0.31,63.1191,West,0.03,-1.1,-1.02,-0.64,0.27,1.27,1.83,0.56,8,7,-2.10167907159224,4.2,0.2072918713092804
0,1,"More than one race, non-Hispanic",14,Public,-0.4376,-0.94,-0.61,-0.33,32.6395,West,-1.73,-0.76,-2.09,-2.09,1.52,0.15,1.12,1.38,3,6,-0.756600533275629,0.0,0.7999337911605835
0,0,"White, non-Hispanic",15,Catholic or other private,-0.0207,0.71,-0.95,0.57,56.8625,South,-0.57,-0.7,0.1,0.93,-1.57,-1.03,-0.9,0.09,4,8,-1.07943673528606,4.0,0.3529777526855469
1,1,"More than one race, non-Hispanic",15,Public,-0.9674,-1.19,-0.29,-0.72,31.9961,South,-1.13,-0.3,-0.56,0.19,0.91,-1.45,-0.17,1.7,10,6,-0.433764331265202,1.0,0.7557692527770996
0,0,"Black/African-American, non-Hispanic",14,Public,0.2331,1.09,1.59,0.04,60.1705,South,1.19,0.67,0.51,0.87,-0.94,-0.33,-0.05,0.16,10,2,0.120173853665348,4.0,0.32260921597480774
0,0,"Hispanic, no race specified",15,Public,-0.1888,-0.88,0.43,-0.34,31.1906,West,0.03,-0.3,-0.17,0.19,-0.33,0.1,-0.48,-1.38,6,3,0.146788063344396,2.8,0.7475807666778564
0,1,"White, non-Hispanic",15,Public,0.9721,1.09,0.52,-2.35,63.971,Midwest,0.0,0.27,-0.13,0.39,-0.33,-0.89,0.25,0.16,6,8,0.0430762776932074,3.0,0.3121669590473175
0,0,"White, non-Hispanic",15,Public,-0.5304,1.09,0.85,-0.24,52.1421,South,-1.73,-0.93,-0.17,-0.64,-1.57,-0.47,-0.05,1.38,10,6,0.402800722823181,3.0,0.3859512507915497
0,1,"Hispanic, race specified",15,Public,0.0312,0.21,-0.19,-0.65,48.5995,South,-0.57,0.04,0.55,0.86,1.55,-1.45,1.83,0.54,6,6,-0.679502957303489,4.2,0.5870975255966187
0,0,"White, non-Hispanic",14,Catholic or other private,0.8646,0.59,0.41,0.64,58.9421,Northeast,-0.57,-0.3,-0.58,0.19,0.27,0.1,-0.16,-0.56,6,6,-0.756600533275629,2.8,0.2789113521575928
0,0,"White, non-Hispanic",14,Public,1.0156,-1.57,-0.39,-0.86,46.0324,South,-0.57,-1.33,-1.41,-2.46,-1.57,-1.88,-1.33,-1.07,6,8,0.0561660899499495,5.6,0.34905439615249634
0,1,"White, non-Hispanic",15,Public,0.1962,0.59,-0.37,-1.6,64.4359,West,0.6,-0.7,-0.17,1.23,-0.33,-1.88,0.25,-1.38,6,8,0.569894942027905,4.8,0.40586918592453003
0,0,"White, non-Hispanic",14,Public,0.8173,-0.2,1.59,0.14,71.3571,Midwest,1.76,0.34,0.1,1.23,-0.33,-0.33,-0.48,-0.67,8,8,-0.856871209948712,5.6,0.224439337849617
0,0,"White, non-Hispanic",14,Public,0.6997,0.96,-0.34,-0.14,70.0838,South,0.6,-0.7,0.1,0.19,0.91,-0.33,-0.44,0.54,10,10,-0.756600533275629,5.6,0.208547443151474
0,1,"Black/African-American, non-Hispanic",13,Public,0.0984,-1.43,-0.52,-2.4,48.7553,West,0.0,0.67,1.23,1.34,0.27,-0.28,-0.17,0.99,6,10,1.3614616745,1.4,0.622830331325531
0,0,"White, non-Hispanic",14,Public,0.1779,0.23,-0.12,-0.06,44.1242,South,-0.57,0.27,-0.17,0.19,1.52,1.13,0.38,1.38,10,10,1.52179369499357,4.0,0.39515650272369385
0,0,"Hispanic, race specified",14,Public,-0.7178,-3.08,-0.39,-0.5,37.8013,Midwest,-0.57,-0.7,1.62,-0.36,-0.33,-0.89,-1.33,1.0,4,2,-0.512408738098765,3.0,0.6819199323654175
0,1,"White, non-Hispanic",14,Public,1.1357,1.39,1.59,-1.19,53.5389,South,1.76,1.31,1.62,2.08,2.15,1.27,1.83,1.31,8,10,1.74787926113979,5.6,0.2650432884693146
0,0,"White, non-Hispanic",14,Public,0.6715,0.14,-0.64,-0.59,47.8179,Midwest,-1.16,-1.33,-2.53,-1.38,-0.36,-0.33,-1.63,-1.05,10,10,-0.493825675085691,4.2,0.2839844524860382
0,1,"White, non-Hispanic",14,Public,1.6456,-0.62,-0.39,-0.13,68.1342,Northeast,1.19,-0.3,0.77,0.57,1.55,0.1,1.4,0.16,10,10,-1.40903513600764,4.2,0.2720915377140045
0,0,"White, non-Hispanic",14,Public,-0.9378,0.29,1.09,0.23,57.759,South,1.76,1.31,1.62,1.02,-0.33,0.1,-0.16,-0.6,6,6,-0.189572536088338,5.6,0.38588374853134155
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,1.3526,0.6,1.59,1.0,65.2503,Midwest,1.76,1.31,1.62,2.08,0.31,0.84,1.22,-1.08,10,10,-1.50930581268072,4.8,0.18061381578445435
0,0,"More than one race, non-Hispanic",14,Catholic or other private,-0.2426,0.59,0.45,0.19,45.89,South,-1.73,-0.13,-0.85,-1.51,-0.33,-0.89,-0.9,-1.84,8,8,-0.756600533275629,2.4,0.3497631251811981
0,1,"Asian, non-Hispanic",14,Public,-0.4305,1.01,-1.77,0.71,37.6915,West,0.6,-0.3,0.1,-1.31,-0.33,-0.33,0.25,-0.6,2,2,-0.942277815493428,2.0,0.7140783667564392
0,1,"Black/African-American, non-Hispanic",15,Catholic or other private,1.0388,0.21,0.85,0.51,48.5394,South,1.76,-0.59,0.55,1.25,-0.33,0.57,0.69,1.38,6,6,-0.0825396607041021,1.4,0.3770129680633545
0,1,"White, non-Hispanic",15,Public,-0.5551,0.63,0.55,-0.72,59.8876,Midwest,1.16,1.31,0.1,0.87,0.27,-0.89,-0.49,0.59,2,10,-0.326731455880967,4.0,0.5497325658798218
0,1,"White, non-Hispanic",14,Public,0.0007,0.67,0.1,-0.32,43.3445,Midwest,0.6,-0.3,0.1,0.93,0.91,-0.47,0.25,0.49,6,6,-0.427002132554049,5.6,0.3052297830581665
1,1,"White, non-Hispanic",15,Public,-0.1109,0.71,0.98,-1.31,55.5093,South,-0.57,0.9,0.1,0.19,-0.33,0.1,0.25,0.16,6,6,0.832669800217844,2.0,0.5991033315658569
1,0,"White, non-Hispanic",16,Public,-1.2243,0.1,-1.21,-0.55,48.7554,South,-0.57,-1.9,-1.14,-0.66,-0.94,-3.1,-2.91,-1.44,3,2,1.31801018374513,3.6,0.8349860310554504
0,1,"Hispanic, race specified",15,Public,1.2464,-1.19,-0.73,-1.5,58.8982,South,1.76,0.9,1.62,0.85,1.52,1.13,1.42,1.7,8,6,0.283748032061195,4.2,0.5408016443252563
0,0,"More than one race, non-Hispanic",14,Public,-0.2052,0.59,-1.43,-1.0,61.2944,South,-0.57,-0.7,-0.17,0.19,-0.33,-0.89,-0.17,-1.07,10,4,0.725636924833609,4.8,0.3819310665130615
0,0,"White, non-Hispanic",14,Public,1.0102,-2.78,-1.09,-0.66,59.6907,Northeast,0.03,-0.7,0.1,-2.16,-0.33,-0.33,0.25,-0.67,8,8,0.66557558101312,4.0,0.40875670313835144
0,1,"Hispanic, race specified",14,Public,-0.5684,0.52,-0.39,-1.81,49.4267,West,0.6,1.31,0.1,-0.96,-0.33,1.69,-0.16,1.64,8,4,0.0799645208127539,4.2,0.494130939245224
0,1,"White, non-Hispanic",14,Public,-0.2467,-0.96,1.59,0.64,62.6211,South,0.6,0.27,0.1,0.49,0.31,1.27,0.69,0.86,10,10,-1.51606801139187,5.6,0.3106275796890259
0,1,"Hispanic, race specified",14,Catholic or other private,0.1123,-1.36,-1.21,0.86,40.7526,South,-1.73,-0.7,-0.56,-0.36,0.27,0.1,0.25,0.15,6,6,-0.487063476374538,2.8,0.43174493312835693
0,1,"White, non-Hispanic",14,Public,0.6337,0.59,1.04,-2.11,49.0885,South,0.6,1.31,0.77,0.86,0.91,0.71,0.99,0.54,6,6,0.347329416690561,3.6,0.4056086838245392
0,1,"White, non-Hispanic",15,Public,0.6674,0.41,-0.39,-1.51,41.1356,West,-0.57,-0.7,-1.41,0.19,-0.33,-0.33,-1.33,-0.28,10,6,-0.0757774619929493,1.2,0.6010197997093201
0,1,"Hispanic, race specified",14,Public,-0.1589,-1.49,-0.17,-1.17,63.3145,South,0.6,1.31,0.51,0.85,-0.33,0.1,-0.05,0.93,10,8,-0.189572536088338,3.6,0.42541220784187317
0,0,"White, non-Hispanic",15,Catholic or other private,0.7927,1.39,0.12,1.67,48.3672,South,0.0,-0.7,-0.29,-1.33,0.91,1.27,0.38,0.16,6,10,-1.67180999419758,5.6,0.20779281854629517
0,1,"White, non-Hispanic",15,Public,-0.5118,-1.79,-1.73,-0.47,34.0624,South,-1.73,-0.3,-1.68,-0.64,-1.57,0.1,-1.33,-0.28,8,2,1.24091260777299,2.4,0.7723432779312134
0,0,"White, non-Hispanic",16,Public,-0.7799,0.29,-0.06,-0.39,44.4104,Midwest,0.0,0.67,-0.56,0.49,-0.33,0.1,0.25,0.86,6,3,-0.756600533275629,2.8,0.7397710084915161
0,1,"Hispanic, race specified",14,Public,-0.7702,1.01,0.16,0.28,57.6094,West,0.6,-1.33,0.95,-0.66,-0.33,-0.47,-0.05,-0.23,8,8,-0.696539189455141,5.6,0.3187551200389862
0,1,"More than one race, non-Hispanic",15,Catholic or other private,-0.2173,-0.77,-1.01,0.39,38.8169,Northeast,-1.73,-2.37,-0.85,-0.66,0.27,-1.88,-0.05,0.6,5,2,-0.182810337377185,2.4,0.598082959651947
0,1,"Hispanic, race specified",14,Public,0.0056,-1.0,-1.38,-1.04,50.0894,Northeast,-1.73,-1.33,-2.92,-2.46,-0.33,-0.89,-2.91,-1.89,4,2,-0.433764331265202,1.0,0.6348164677619934
0,0,"Hispanic, race specified",14,Public,-0.0558,1.01,-0.04,-0.68,49.0218,South,0.03,-0.36,0.1,1.34,0.27,-0.47,0.67,1.38,10,6,-0.0270683545714815,2.8,0.38909414410591125
0,0,"White, non-Hispanic",15,Public,1.0928,0.96,0.05,-0.54,39.3017,Midwest,-0.57,-0.3,-0.58,-0.54,0.88,-0.33,0.25,-0.56,6,2,-0.16422727436411,3.6,0.37178292870521545
0,0,"White, non-Hispanic",15,Public,0.4283,1.39,-0.39,0.77,58.2684,Midwest,0.03,-0.3,-0.58,-0.54,1.52,-0.33,0.25,0.43,6,10,-1.24194091680291,5.6,0.2282475233078003
1,0,"White, non-Hispanic",15,Public,-0.9287,0.71,-2.59,1.14,44.9421,South,-1.73,0.27,-0.97,-0.29,-1.57,-2.49,-2.91,-2.59,4,3,-1.18646961067029,2.0,0.7515605688095093
0,0,"White, non-Hispanic",14,Public,-0.0518,-0.07,-0.04,-0.66,59.3213,Northeast,1.19,0.9,1.62,0.66,2.15,1.69,1.83,1.7,8,10,-1.40903513600764,4.2,0.38790905475616455
0,0,"White, non-Hispanic",15,Public,1.1041,1.39,-1.33,-0.76,66.0139,South,-0.57,0.27,-1.41,-1.49,0.91,0.1,1.83,-0.67,8,8,1.09544465840778,5.6,0.29870957136154175
1,0,"White, non-Hispanic",16,Public,-0.6907,-1.05,-0.47,-0.62,36.0408,West,0.03,-0.93,0.1,0.55,0.31,-0.47,-0.16,0.49,8,2,1.26578103551478,4.0,0.8154442310333252
0,0,"Black/African-American, non-Hispanic",15,Public,0.1785,1.09,-1.05,-0.81,57.0427,Midwest,0.6,1.31,1.62,1.34,-1.57,-0.33,1.83,1.38,8,8,0.936182634793202,3.0,0.4616128206253052
0,1,"White, non-Hispanic",15,Public,-0.7059,-0.28,-0.73,0.02,39.5631,Midwest,-0.57,-0.3,-0.3,-0.71,2.15,1.27,0.25,1.71,2,4,0.509833598207417,2.4,0.8138160109519958
0,1,"White, non-Hispanic",14,Catholic or other private,0.166,1.01,1.34,0.5,50.9539,Midwest,-0.57,-1.33,0.1,-0.11,-0.33,-1.5,0.25,-0.23,6,8,-0.512408738098765,4.2,0.20500849187374115
0,1,"White, non-Hispanic",14,Public,1.3347,-0.96,0.75,0.17,47.3935,Northeast,-1.13,-0.3,0.1,-1.38,0.27,-0.47,-0.59,0.86,6,6,-0.512408738098765,2.4,0.39147859811782837
0,1,"Hispanic, race specified",15,Public,0.696,0.23,-0.39,-0.6,66.5528,Midwest,0.03,0.34,-0.3,-0.29,0.31,0.84,-0.46,-0.23,10,10,-1.50930581268072,5.6,0.2547220289707184
0,1,"White, non-Hispanic",14,Public,-0.342,0.63,0.52,-0.83,48.8644,West,1.19,-0.3,0.22,-0.16,-0.33,-0.33,-0.05,0.16,6,8,0.481445129656745,5.6,0.36130234599113464
0,1,"Hispanic, no race specified",15,Public,-0.8918,0.96,0.48,0.0,40.3814,Midwest,0.6,1.31,0.1,1.34,-1.57,0.1,-0.89,0.21,6,2,-0.512408738098765,4.0,0.5831423997879028
0,0,"White, non-Hispanic",14,Catholic or other private,1.9815,-2.04,0.4,0.57,46.7755,South,0.6,-0.3,0.1,-0.48,0.27,0.1,-0.89,-0.28,6,8,-1.07943673528606,4.2,0.2966536581516266
0,1,"Black/African-American, non-Hispanic",15,Public,-1.0579,-2.02,1.23,-2.24,47.4378,South,-1.16,1.31,-1.29,-0.34,-1.57,0.66,-0.49,0.93,4,4,1.48510440294985,5.6,0.6877549886703491
1,0,"White, non-Hispanic",15,Public,1.1793,0.63,-0.95,-0.3,49.5241,South,-0.57,-1.33,-0.17,-0.64,-0.33,-0.33,-0.46,-0.67,6,4,0.0732023221016011,2.4,0.5514405369758606
0,1,"Asian, non-Hispanic",15,Public,0.5091,-1.26,-0.39,0.77,63.602,South,0.0,0.34,-0.17,0.19,0.88,1.27,0.68,2.03,10,10,0.769088415588478,4.8,0.36481374502182007
0,0,"White, non-Hispanic",14,Public,1.0486,1.39,0.85,0.17,80.6105,South,1.19,-1.33,-0.17,-0.11,0.31,-0.33,0.25,-1.07,8,8,-1.07943673528606,6.4,0.15991827845573425
1,1,"Asian, non-Hispanic",14,Public,-0.6673,-0.88,-0.24,0.4,52.9332,West,0.06,1.31,0.1,-1.33,0.91,0.1,1.83,1.32,6,8,-0.242871681197673,2.4,0.6086392998695374
0,0,"White, non-Hispanic",14,Catholic or other private,1.3374,1.01,1.26,-0.07,59.4139,South,1.19,-0.7,0.1,1.32,0.31,-0.33,-0.03,-0.24,10,8,-0.493825675085691,5.6,0.15598712861537933
0,0,"White, non-Hispanic",15,Public,0.2409,0.71,-0.64,-2.24,40.3564,West,0.03,1.31,-0.56,0.19,-1.57,-0.94,-2.07,-1.77,6,7,-0.0639565976910279,4.8,0.6182486414909363
0,0,"More than one race, non-Hispanic",14,Public,0.3644,0.96,1.34,1.52,54.4512,Midwest,0.0,-0.3,1.62,0.49,0.31,-0.47,-0.89,-0.17,6,8,-2.10167907159224,4.8,0.23459650576114655
0,0,"White, non-Hispanic",15,Public,0.2679,-1.08,1.23,0.57,50.4102,West,-1.73,0.9,-0.61,-0.54,0.27,-0.47,0.25,0.87,6,4,-1.67180999419758,2.8,0.5940983295440674
0,0,"More than one race, non-Hispanic",14,Catholic or other private,0.6334,-0.62,-0.04,1.74,71.1797,Northeast,1.16,-0.3,0.1,0.19,0.27,0.1,0.25,-1.05,8,8,-1.67180999419758,5.6,0.2227642685174942
0,0,"White, non-Hispanic",14,Public,-0.1618,-0.52,-0.88,0.24,42.594,South,-0.6,-0.13,-1.41,-0.76,-1.57,0.1,-1.74,-1.0,10,6,-0.249633879908826,4.0,0.42211610078811646
0,1,"White, non-Hispanic",14,Public,0.0906,0.71,1.04,0.02,63.5981,Northeast,0.6,0.9,0.1,0.49,-0.33,0.1,0.68,0.16,8,8,0.0799645208127539,2.8,0.35972583293914795
1,1,"White, non-Hispanic",15,Public,0.3858,-1.81,-3.87,-2.33,48.4264,Midwest,0.03,-0.47,-1.41,-1.33,-0.33,-0.33,1.12,-1.05,2,2,1.59213727833409,2.4,0.8623729944229126
0,0,"White, non-Hispanic",14,Public,-0.2158,0.52,0.21,0.78,46.4108,South,1.16,-0.13,0.1,0.17,0.27,1.27,-0.05,-0.23,6,10,-0.493825675085691,3.6,0.40997037291526794
1,0,"White, non-Hispanic",15,Public,-0.2993,1.01,0.16,-0.89,52.879,Midwest,0.0,-0.3,-1.02,0.19,0.91,0.1,-0.05,0.54,2,2,-0.110928129254775,2.8,0.6636485457420349
0,0,"Hispanic, no race specified",14,Public,-0.2785,0.21,-0.34,0.7,45.2666,Midwest,0.03,-0.7,-1.68,-0.36,0.91,0.66,-0.58,-0.56,4,3,-0.756600533275629,2.0,0.5898314714431763
1,0,"White, non-Hispanic",14,Public,0.7174,-0.77,-0.98,-1.74,66.1555,Midwest,0.6,-0.3,1.62,0.19,0.27,-0.33,0.25,1.0,6,6,0.247058740017478,4.2,0.33005285263061523
0,0,"White, non-Hispanic",14,Catholic or other private,0.9164,0.71,0.65,1.25,59.7647,South,0.03,0.9,-0.17,-0.16,0.91,1.27,1.12,0.54,10,8,-2.10167907159224,4.2,0.2164863795042038
0,0,"Black/African-American, non-Hispanic",14,Public,0.0127,0.23,-0.04,0.6,36.8678,Midwest,0.6,-0.3,-0.13,-0.16,-0.33,0.84,-0.16,0.16,4,2,0.769088415588478,3.0,0.5772130489349365
0,1,"White, non-Hispanic",14,Public,-0.0046,1.01,-0.39,-1.04,50.8342,Northeast,-1.73,-1.33,-0.97,-1.31,-0.33,-2.49,-0.59,-0.67,8,4,0.140025864633243,4.2,0.326933354139328
0,0,"White, non-Hispanic",16,Public,0.2621,0.59,0.41,0.89,27.1863,South,0.6,1.31,-1.29,0.56,-0.33,0.1,-0.18,0.54,2,8,1.01834708243564,1.2,0.8687662482261658
0,1,"Asian, non-Hispanic",14,Public,-0.74,0.21,-2.79,-0.33,63.013,South,1.16,0.27,-0.17,-1.13,-1.57,-0.89,-1.33,-0.67,6,6,0.988411783023547,4.0,0.5851109623908997
0,1,"White, non-Hispanic",14,Public,1.4944,1.01,0.21,-1.25,65.135,West,0.0,1.31,0.1,0.86,1.52,1.13,-0.16,1.38,8,8,-0.512408738098765,0.0,0.3646917939186096
1,1,"Black/African-American, non-Hispanic",15,Public,0.1402,1.01,-0.64,-0.66,40.6763,Northeast,-0.6,0.5,1.21,-0.66,-1.57,-1.08,-0.18,-1.31,4,2,0.66557558101312,3.6,0.6265605092048645
0,0,"White, non-Hispanic",14,Public,1.0842,1.39,-0.04,-0.75,63.8134,Midwest,0.6,-0.3,1.62,0.86,0.31,0.1,0.25,0.16,10,8,-0.756600533275629,5.6,0.20483268797397614
0,1,"Black/African-American, non-Hispanic",15,Public,0.9729,-0.22,0.43,0.18,46.5115,South,0.03,0.5,0.94,0.14,2.15,1.69,1.83,2.03,10,10,-0.0825396607041021,4.0,0.39326509833335876
0,0,"Hispanic, race specified",14,Public,-1.0314,0.67,1.26,-1.17,40.7865,South,-0.57,1.31,0.1,0.51,-1.57,0.84,0.25,0.93,2,8,-0.189572536088338,3.0,0.6111682653427124
0,1,"White, non-Hispanic",15,Catholic or other private,0.7603,-0.2,0.98,0.83,59.8509,Northeast,1.76,1.31,1.62,1.34,0.27,0.1,0.25,0.87,6,8,-1.67180999419758,5.6,0.25424471497535706
0,0,"Black/African-American, non-Hispanic",15,Catholic or other private,0.6497,0.23,1.59,0.72,59.5964,Northeast,-0.57,1.31,0.1,0.49,0.27,1.69,0.25,0.93,10,10,-0.756600533275629,4.8,0.2460498809814453
0,0,"Hispanic, race specified",14,Catholic or other private,0.8972,0.23,1.59,1.03,56.2246,Midwest,0.03,1.31,1.21,1.35,0.27,-0.89,-0.16,0.49,10,10,-2.10167907159224,4.8,0.17605270445346832
0,0,"White, non-Hispanic",14,Public,0.0386,-0.81,1.59,0.44,57.823,Midwest,0.0,0.04,-0.56,-0.18,0.91,-0.33,-1.02,-0.67,6,8,-1.40903513600764,4.8,0.29177287220954895
0,0,"Asian, non-Hispanic",14,Public,-0.4989,-0.28,0.21,-0.28,53.1898,South,-0.57,-0.3,-1.53,-1.01,-0.33,0.1,-1.86,0.16,8,8,-1.07943673528606,4.0,0.352614164352417
1,1,"More than one race, non-Hispanic",14,Public,-0.1866,0.67,0.21,-1.58,62.8476,South,0.6,1.31,0.1,0.19,-0.33,0.71,0.25,0.16,6,6,0.725636924833609,5.6,0.36810481548309326
0,1,"Hispanic, race specified",14,Public,-1.0325,0.25,0.85,-0.01,25.0044,South,-1.73,1.31,-0.56,-0.64,0.31,0.1,-0.08,-0.17,10,10,-0.433764331265202,2.0,0.5844674706459045
0,0,"More than one race, non-Hispanic",15,Public,0.4906,1.01,0.7,-0.26,47.2998,Northeast,0.03,0.5,-0.17,0.51,2.15,1.69,1.83,1.7,10,8,1.19895749298314,2.8,0.45890864729881287
0,1,"White, non-Hispanic",15,Catholic or other private,0.2887,-0.2,0.98,1.74,47.9199,Midwest,-0.57,-0.3,1.23,0.14,-0.33,0.1,0.25,0.16,6,8,-1.342211593476,3.6,0.29680490493774414
0,1,"White, non-Hispanic",14,Public,-0.0153,0.33,-1.8,0.31,30.3624,South,-0.57,-1.33,0.1,-2.46,2.15,0.1,-0.05,0.86,2,8,-0.756600533275629,2.0,0.7145605683326721
0,0,"Hispanic, race specified",15,Public,-0.6866,1.39,-0.64,0.19,40.7486,Midwest,0.03,-1.27,-1.41,-0.66,-0.97,-1.32,-1.75,-0.23,8,2,-0.512408738098765,3.0,0.49175727367401123
0,1,"White, non-Hispanic",15,Public,-0.0076,-0.05,-0.73,0.36,70.7418,South,1.19,-0.7,1.62,-0.18,0.31,0.1,1.53,0.16,10,6,-1.08619893399721,5.6,0.33132365345954895
0,0,"Hispanic, race specified",15,Public,-0.4212,0.71,1.1,-0.28,45.2033,South,-0.57,0.27,-0.97,0.96,0.91,1.27,0.25,0.09,6,10,1.15550600222827,2.0,0.6486272215843201
0,0,"White, non-Hispanic",14,Catholic or other private,2.33,1.39,1.59,0.68,50.7636,Midwest,0.6,1.31,0.1,1.22,0.91,1.69,0.25,1.7,6,8,-1.50930581268072,4.8,0.14537763595581055
0,0,"Black/African-American, non-Hispanic",14,Catholic or other private,0.084,0.71,-0.39,1.15,44.9778,South,0.0,0.9,1.62,1.3,-0.33,-0.33,-0.91,0.16,7,8,-2.10167907159224,3.6,0.32845911383628845
0,0,"More than one race, non-Hispanic",14,Public,0.3958,0.71,1.34,0.4,55.4219,South,0.03,-0.07,0.1,0.17,0.31,0.1,-0.46,0.16,6,4,-1.26511401750386,4.8,0.2964955270290375
0,1,"White, non-Hispanic",14,Public,0.522,0.52,-0.09,0.71,60.6414,South,-0.57,-1.9,-0.17,-1.31,0.27,-0.2,0.25,0.11,8,6,0.247058740017478,4.8,0.2798239588737488
1,0,"Black/African-American, non-Hispanic",15,Public,-0.5692,1.01,1.59,1.34,36.956,South,0.6,1.31,1.34,1.34,-1.57,1.69,0.67,0.23,2,2,-0.763362731986782,2.0,0.702785313129425
1,0,"Black/African-American, non-Hispanic",16,Public,-0.6573,-0.83,-0.39,-1.74,42.976,South,1.76,0.67,-0.29,-0.16,-0.97,0.28,0.25,-0.62,6,10,1.01834708243564,4.0,0.7770563960075378
0,0,"More than one race, non-Hispanic",15,Public,-0.1788,0.23,0.32,0.31,55.7551,Midwest,-1.73,1.31,-0.12,-0.34,-0.33,-0.89,-0.46,-0.23,6,10,-1.07943673528606,2.0,0.47551846504211426
0,1,"White, non-Hispanic",15,Catholic or other private,0.6316,0.71,-0.95,1.15,61.1531,South,0.03,0.27,-1.41,0.19,0.91,0.28,-0.48,-0.23,8,10,-1.40903513600764,4.2,0.2556276321411133
0,0,"White, non-Hispanic",15,Public,1.2217,0.59,1.59,0.5,56.5213,South,0.6,1.31,-1.41,0.01,0.27,0.1,0.25,0.54,8,8,-0.493825675085691,5.6,0.2602950632572174
0,0,"Black/African-American, non-Hispanic",15,Public,-0.7803,1.09,1.26,-0.36,52.5581,Midwest,1.16,1.31,1.21,1.32,0.91,0.52,0.56,0.99,4,8,1.19895749298314,3.0,0.6351470351219177
1,1,"White, non-Hispanic",15,Public,-0.0824,-0.58,-0.39,-0.16,48.5412,Northeast,0.6,-0.3,-0.56,-2.11,-0.33,0.1,0.25,0.16,6,6,0.58847800504098,2.4,0.626943051815033
0,0,"White, non-Hispanic",14,Public,1.0251,0.71,1.34,-0.13,68.3177,Midwest,1.16,0.9,1.62,1.02,0.31,0.15,-0.05,1.0,8,10,-1.67180999419758,2.8,0.25047633051872253
0,1,"White, non-Hispanic",14,Catholic or other private,0.1769,-0.2,-0.64,0.84,47.9443,South,-0.57,-1.74,-0.97,-0.29,-0.33,-0.89,-0.91,-1.0,6,2,-1.08619893399721,4.8,0.30682486295700073
1,1,"Hispanic, race specified",17,Public,0.1453,1.39,1.59,0.45,46.9921,South,1.76,0.5,1.23,1.02,-0.33,-0.28,-0.17,-0.23,6,4,-0.656329856602547,3.0,0.7306123971939087
0,1,"White, non-Hispanic",15,Public,0.021,0.29,-0.06,-0.82,46.0089,Northeast,0.0,0.27,1.34,1.42,0.27,0.71,0.38,0.99,2,2,0.876121290972714,4.0,0.6898375749588013
0,0,"White, non-Hispanic",15,Public,1.2661,0.63,0.85,-1.17,49.7727,South,0.6,0.9,0.1,0.37,-1.57,-0.94,-0.46,-1.4,8,7,1.42504305912936,4.2,0.443851500749588
0,0,"White, non-Hispanic",14,Public,-0.8077,-0.2,-0.04,-0.14,54.4661,Midwest,1.16,0.9,0.95,0.57,0.91,1.27,1.12,0.16,9,8,-0.512408738098765,4.8,0.37367987632751465
0,1,"Black/African-American, non-Hispanic",14,Catholic or other private,0.4484,0.71,0.24,1.0,52.3261,South,-0.57,-1.96,-1.29,-0.64,-0.97,1.27,-0.05,0.16,6,6,-0.0757774619929493,3.0,0.29997724294662476
